POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
666-02070,-,0,Yellow,SS,N,N,SFMTA,ON,0,207,SUTTER ST,12320000,Area 5,Downtown,"(37.7897177012, -122.4042916984)"
211-03350,-,0,Grey,SS,N,N,SFMTA,ON,0,335,11TH ST,515000,Area 3,,"(37.7711756527, -122.4130177354)"
644-03180,-,0,Grey,SS,Y,N,SFMTA,ON,0,318,RITCH ST,11040000,Area 5,South Embarcadero,"(37.7792597636, -122.3943922240)"
547-00240,-,0,Yellow,SS,Y,N,SFMTA,ON,0,24,LECH WALESA ST,8277000,Area 5,Civic Center,"(37.7778980797, -122.4190020348)"
330-05340,-,0,Black,SS,Y,N,SFMTA,ON,0,534,BRANNAN ST,3080000,Area 5,South Embarcadero,"(37.7776649664, -122.3975199634)"
336-12430,-,0,Grey,SS,N,N,SFMTA,ON,0,1243,BUSH ST,3442000,Area 3,,"(37.7888762716, -122.4183241855)"
418-06025,418-06020,5,Black,MS,N,N,SFMTA,ON,0,602,FOLSOM ST,5660000,Area 5,South Embarcadero,"(37.7854701706, -122.3969497028)"
336-03320,-,0,Yellow,SS,Y,N,SFMTA,ON,0,332,BUSH ST,3424000,Area 5,Downtown,"(37.7908715755, -122.4035726824)"
440-11100,-,0,Grey,SS,N,N,SFMTA,ON,0,1110,GEARY BLVD,6037000,Area 3,,"(37.7856876437, -122.4219200207)"
400-04240,-,0,Grey,SS,N,N,SFMTA,ON,0,424,EDDY ST,5062000,Area 2,,"(37.7836772502, -122.4151014709)"
563-06090,-,0,Grey,SS,Y,N,SFMTA,ON,0,609,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7797704061, -122.4223402227)"
563-06350,-,0,Grey,SS,Y,N,SFMTA,ON,0,635,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7796474966, -122.4233051801)"
423-03370,-,0,Grey,SS,Y,N,SFMTA,ON,0,337,FULTON ST,5882000,Area 5,Civic Center,"(37.7787174338, -122.4230568393)"
423-03260,-,0,Grey,SS,Y,N,SFMTA,ON,0,326,FULTON ST,5882000,Area 5,Civic Center,"(37.7788877384, -122.4227843507)"
442-02042,442-02040,2,Black,MS,N,N,SFMTA,ON,0,204,GOLDEN GATE AVE,6261000,MC2,,"(37.7819040924, -122.4140736927)"
442-02100,-,0,Yellow,SS,N,N,SFMTA,ON,0,210,GOLDEN GATE AVE,6261000,Area 2,,"(37.7818872924, -122.4142063097)"
720-07060,-,0,Grey,SS,N,N,SFMTA,ON,0,706,WASHINGTON ST,13411000,Area 5,Downtown,"(37.7953314014, -122.4053041096)"
686-09040,-,0,Grey,SS,Y,N,SFMTA,ON,0,904,TURK ST,12726000,Area 5,Civic Center,"(37.7815658938, -122.4241687050)"
563-06110,-,0,Grey,SS,Y,N,SFMTA,ON,0,611,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7797610610, -122.4224135909)"
563-06330,-,0,Grey,SS,Y,N,SFMTA,ON,0,633,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7796576742, -122.4232252762)"
563-06260,-,0,Grey,SS,Y,N,SFMTA,ON,0,626,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7798247898, -122.4228904770)"
423-03390,-,0,Grey,SS,Y,N,SFMTA,ON,0,339,FULTON ST,5882000,Area 5,Civic Center,"(37.7787070415, -122.4231384283)"
423-03280,-,0,Grey,SS,Y,N,SFMTA,ON,0,328,FULTON ST,5882000,Area 5,Civic Center,"(37.7788789573, -122.4228532903)"
423-03340,-,0,Grey,SS,Y,N,SFMTA,ON,0,334,FULTON ST,5882000,Area 5,Civic Center,"(37.7788619588, -122.4229867445)"
720-06320,-,0,Grey,SS,N,N,SFMTA,ON,0,632,WASHINGTON ST,13410000,Area 5,Downtown,"(37.7954098768, -122.4046796079)"
442-02044,442-02040,4,Black,MS,N,N,SFMTA,ON,0,204,GOLDEN GATE AVE,6261000,MC2,,"(37.7819006267, -122.4141010504)"
417-00120,-,0,Grey,SS,N,N,SFMTA,ON,0,12,FRANK NORRIS ST,5790000,Area 3,,"(37.7893171373, -122.4194382041)"
686-09320,-,0,Grey,SS,Y,N,SFMTA,ON,0,932,TURK ST,12726000,Area 5,Civic Center,"(37.7814327067, -122.4252141706)"
686-09230,-,0,Grey,SS,Y,N,SFMTA,ON,0,923,TURK ST,12726000,Area 5,Civic Center,"(37.7813610988, -122.4249302122)"
470-11680,-,0,Black,SS,N,N,SFMTA,ON,0,1168,HOWARD ST,7049000,MC2,,"(37.7768243162, -122.4109872668)"
418-06024,418-06020,4,Black,MS,N,N,SFMTA,ON,0,602,FOLSOM ST,5660000,Area 5,South Embarcadero,"(37.7854855353, -122.3969302543)"
442-02045,442-02040,5,Black,MS,N,N,SFMTA,ON,0,204,GOLDEN GATE AVE,6261000,MC2,,"(37.7818980562, -122.4141213419)"
686-09060,-,0,Grey,SS,Y,N,SFMTA,ON,0,906,TURK ST,12726000,Area 5,Civic Center,"(37.7815576591, -122.4242333441)"
686-09340,-,0,Grey,SS,Y,N,SFMTA,ON,0,934,TURK ST,12726000,Area 5,Civic Center,"(37.7814225274, -122.4252940741)"
686-09250,-,0,Grey,SS,Y,N,SFMTA,ON,0,925,TURK ST,12726000,Area 5,Civic Center,"(37.7813518650, -122.4250026943)"
600-03100,-,0,Yellow,SS,N,N,SFMTA,ON,0,310,PACIFIC AVE,10119000,Area 2,,"(37.7976460376, -122.4012890364)"
686-09070,-,0,Grey,SS,Y,N,SFMTA,ON,0,907,TURK ST,12726000,Area 5,Civic Center,"(37.7814481301, -122.4242470513)"
208-01620,-,0,Grey,SS,N,N,SFMTA,ON,0,162,08TH ST,408000,Area 2,,"(37.7762710593, -122.4118258712)"
686-09360,-,0,Grey,SS,Y,N,SFMTA,ON,0,936,TURK ST,12726000,Area 5,Civic Center,"(37.7814133796, -122.4253658810)"
686-09270,-,0,Grey,SS,Y,N,SFMTA,ON,0,927,TURK ST,12726000,Area 5,Civic Center,"(37.7813425775, -122.4250755976)"
400-04180,-,0,Grey,SS,N,N,SFMTA,ON,0,418,EDDY ST,5062000,Area 2,,"(37.7837027765, -122.4149014894)"
423-03040,-,0,Grey,SS,Y,N,SFMTA,ON,0,304,FULTON ST,5882000,Area 5,Civic Center,"(37.7789956528, -122.4219371194)"
423-03100,-,0,Grey,SS,Y,N,SFMTA,ON,0,310,FULTON ST,5882000,Area 5,Civic Center,"(37.7789789014, -122.4220686344)"
686-09380,-,0,Grey,SS,Y,N,SFMTA,ON,0,938,TURK ST,12726000,Area 5,Civic Center,"(37.7814023140, -122.4254527416)"
686-09290,-,0,Grey,SS,Y,N,SFMTA,ON,0,929,TURK ST,12726000,Area 5,Civic Center,"(37.7813323176, -122.4251561331)"
336-03280,-,0,Yellow,SS,Y,N,SFMTA,ON,0,328,BUSH ST,3424000,Area 5,Downtown,"(37.7908952718, -122.4033867813)"
547-00040,-,0,Grey,SS,Y,N,SFMTA,ON,0,4,LECH WALESA ST,8277000,Area 5,Civic Center,"(37.7779784584, -122.4183718955)"
386-00130,-,0,Red,SS,N,N,SFMTA,ON,0,13,DRUMM ST,4970000,Area 5,Downtown,"(37.7941026959, -122.3966023197)"
686-09400,-,0,Grey,SS,Y,N,SFMTA,ON,0,940,TURK ST,12726000,Area 5,Civic Center,"(37.7813941061, -122.4255171701)"
686-09310,-,0,Grey,SS,Y,N,SFMTA,ON,0,931,TURK ST,12726000,Area 5,Civic Center,"(37.7813230032, -122.4252292472)"
423-03120,-,0,Grey,SS,Y,N,SFMTA,ON,0,312,FULTON ST,5882000,Area 5,Civic Center,"(37.7789660867, -122.4221692422)"
423-03360,-,0,Grey,SS,Y,N,SFMTA,ON,0,336,FULTON ST,5882000,Area 5,Civic Center,"(37.7788538060, -122.4230507520)"
686-09170,-,0,Grey,SS,Y,N,SFMTA,ON,0,917,TURK ST,12726000,Area 5,Civic Center,"(37.7813923187, -122.4246851484)"
340-00240,340-00240,10,Black,MS,Y,N,SFMTA,ON,0,24,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7772319171, -122.3964597723)"
336-02280,-,0,Yellow,SS,Y,N,SFMTA,ON,0,228,BUSH ST,3422000,Area 5,Downtown,"(37.7910897416, -122.4018527925)"
423-03140,-,0,Grey,SS,Y,N,SFMTA,ON,0,314,FULTON ST,5882000,Area 5,Civic Center,"(37.7789539490, -122.4222645348)"
423-03380,-,0,Grey,SS,Y,N,SFMTA,ON,0,338,FULTON ST,5882000,Area 5,Civic Center,"(37.7788448854, -122.4231207874)"
440-11120,-,0,Grey,SS,N,N,SFMTA,ON,0,1112,GEARY BLVD,6037000,Area 3,,"(37.7856777136, -122.4219993464)"
686-09190,-,0,Grey,SS,Y,N,SFMTA,ON,0,919,TURK ST,12726000,Area 5,Civic Center,"(37.7813822309, -122.4247643339)"
423-03400,-,0,Grey,SS,Y,N,SFMTA,ON,0,340,FULTON ST,5882000,Area 5,Civic Center,"(37.7788375863, -122.4231780917)"
547-00060,-,0,Grey,SS,Y,N,SFMTA,ON,0,6,LECH WALESA ST,8277000,Area 5,Civic Center,"(37.7779703801, -122.4184352259)"
686-09210,-,0,Grey,SS,Y,N,SFMTA,ON,0,921,TURK ST,12726000,Area 5,Civic Center,"(37.7813716380, -122.4248474837)"
336-02300,-,0,Yellow,SS,Y,N,SFMTA,ON,0,230,BUSH ST,3422000,Area 5,Downtown,"(37.7910806432, -122.4019241771)"
470-11660,-,0,Black,SS,N,N,SFMTA,ON,0,1166,HOWARD ST,7049000,MC2,,"(37.7768349187, -122.4109738595)"
423-03420,-,0,Grey,SS,Y,N,SFMTA,ON,0,342,FULTON ST,5882000,Area 5,Civic Center,"(37.7788304325, -122.4232342562)"
684-04099,684-04090,9,Grey,MS,Y,N,SFMTA,ON,0,409,TOWNSEND ST,12664000,Area 3,,"(37.7747699383, -122.3977169677)"
423-03160,-,0,Grey,SS,Y,N,SFMTA,ON,0,316,FULTON ST,5882000,Area 5,Civic Center,"(37.7789415856, -122.4223615993)"
686-09220,-,0,Grey,SS,Y,N,SFMTA,ON,0,922,TURK ST,12726000,Area 5,Civic Center,"(37.7814810810, -122.4248344519)"
400-01220,-,0,Grey,SS,N,N,SFMTA,ON,0,122,EDDY ST,5059000,Area 1,,"(37.7843104010, -122.4101195281)"
686-09050,-,0,Grey,SS,Y,N,SFMTA,ON,0,905,TURK ST,12726000,Area 5,Civic Center,"(37.7814559244, -122.4241858692)"
336-03180,-,0,Yellow,SS,Y,N,SFMTA,ON,0,318,BUSH ST,3424000,Area 5,Downtown,"(37.7909573966, -122.4028994019)"
336-02320,-,0,Yellow,SS,Y,N,SFMTA,ON,0,232,BUSH ST,3422000,Area 5,Downtown,"(37.7910726520, -122.4019868759)"
686-09090,-,0,Grey,SS,Y,N,SFMTA,ON,0,909,TURK ST,12726000,Area 5,Civic Center,"(37.7814385148, -122.4243225277)"
336-03200,-,0,Yellow,SS,Y,N,SFMTA,ON,0,320,BUSH ST,3424000,Area 5,Downtown,"(37.7909434388, -122.4030089031)"
336-03220,-,0,Yellow,SS,Y,N,SFMTA,ON,0,322,BUSH ST,3424000,Area 5,Downtown,"(37.7909293197, -122.4031196692)"
417-00300,-,0,Grey,SS,N,N,SFMTA,ON,0,30,FRANK NORRIS ST,5790000,Area 3,,"(37.7892508877, -122.4199576031)"
417-00040,-,0,Grey,SS,N,N,SFMTA,ON,0,4,FRANK NORRIS ST,5790000,Area 3,,"(37.7893621353, -122.4190854348)"
336-03240,-,0,Yellow,SS,Y,N,SFMTA,ON,0,324,BUSH ST,3424000,Area 5,Downtown,"(37.7909181675, -122.4032071605)"
417-00400,-,0,Grey,SS,N,N,SFMTA,ON,0,40,FRANK NORRIS ST,5790000,Area 3,,"(37.7892178590, -122.4202165748)"
417-00100,-,0,Grey,SS,N,N,SFMTA,ON,0,10,FRANK NORRIS ST,5790000,Area 3,,"(37.7893276340, -122.4193559007)"
327-06240,-,0,Grey,SS,N,N,SFMTA,ON,0,624,BROADWAY,3154000,Area 3,,"(37.7978022078, -122.4078599539)"
336-02340,-,0,Yellow,SS,Y,N,SFMTA,ON,0,234,BUSH ST,3422000,Area 5,Downtown,"(37.7910628872, -122.4020634889)"
419-06270,-,0,Grey,SS,Y,N,SFMTA,ON,0,627,FRANKLIN ST,5806000,Area 5,Civic Center,"(37.7806255946, -122.4221362174)"
563-06190,-,0,Grey,SS,Y,N,SFMTA,ON,0,619,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7797218277, -122.4227216098)"
417-00380,-,0,Grey,SS,N,N,SFMTA,ON,0,38,FRANK NORRIS ST,5790000,Area 3,,"(37.7892241561, -122.4201672003)"
417-00080,-,0,Grey,SS,N,N,SFMTA,ON,0,8,FRANK NORRIS ST,5790000,Area 3,,"(37.7893389000, -122.4192675666)"
417-00320,-,0,Grey,SS,N,N,SFMTA,ON,0,32,FRANK NORRIS ST,5790000,Area 3,,"(37.7892427837, -122.4200211444)"
417-00060,-,0,Grey,SS,N,N,SFMTA,ON,0,6,FRANK NORRIS ST,5790000,Area 3,,"(37.7893507303, -122.4191748066)"
686-09110,-,0,Grey,SS,Y,N,SFMTA,ON,0,911,TURK ST,12726000,Area 5,Civic Center,"(37.7814275998, -122.4244082059)"
686-09300,-,0,Grey,SS,Y,N,SFMTA,ON,0,930,TURK ST,12726000,Area 5,Civic Center,"(37.7814435869, -122.4251287657)"
208-01600,-,0,Grey,SS,N,N,SFMTA,ON,0,160,08TH ST,408000,Area 2,,"(37.7763122486, -122.4118776883)"
684-00910,-,0,Black,SS,Y,N,SFMTA,ON,0,91,TOWNSEND ST,12655000,Area 5,South Embarcadero,"(37.7807491775, -122.3901944648)"
417-00260,-,0,Grey,SS,N,N,SFMTA,ON,0,26,FRANK NORRIS ST,5790000,Area 3,,"(37.7892632234, -122.4198608807)"
417-00020,-,0,Grey,SS,N,N,SFMTA,ON,0,2,FRANK NORRIS ST,5790000,Area 3,,"(37.7893732405, -122.4189983080)"
419-06090,-,0,Grey,SS,Y,N,SFMTA,ON,0,609,FRANKLIN ST,5806000,Area 5,Civic Center,"(37.7802101107, -122.4220522123)"
561-01630,-,0,Yellow,SS,Y,N,SFMTA,ON,0,163,MAIN ST,8628000,Area 5,Downtown,"(37.7907569622, -122.3934540953)"
684-00930,-,0,Black,SS,Y,N,SFMTA,ON,0,93,TOWNSEND ST,12655000,Area 5,South Embarcadero,"(37.7807406853, -122.3902051586)"
417-00220,-,0,Grey,SS,N,N,SFMTA,ON,0,22,FRANK NORRIS ST,5790000,Area 3,,"(37.7892780977, -122.4197442543)"
686-09150,-,0,Grey,SS,Y,N,SFMTA,ON,0,915,TURK ST,12726000,Area 5,Civic Center,"(37.7814045768, -122.4245889271)"
686-09350,-,0,Grey,SS,Y,N,SFMTA,ON,0,935,TURK ST,12726000,Area 5,Civic Center,"(37.7813018175, -122.4253955468)"
684-01800,-,0,Black,SS,Y,N,SFMTA,ON,0,180,TOWNSEND ST,12657000,Area 5,South Embarcadero,"(37.7793957775, -122.3922170478)"
686-09080,-,0,Grey,SS,Y,N,SFMTA,ON,0,908,TURK ST,12726000,Area 5,Civic Center,"(37.7815490914, -122.4243005974)"
419-06290,-,0,Grey,SS,Y,N,SFMTA,ON,0,629,FRANKLIN ST,5806000,Area 5,Civic Center,"(37.7806833891, -122.4221479027)"
563-06170,-,0,Grey,SS,Y,N,SFMTA,ON,0,617,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7797320054, -122.4226417058)"
417-00200,-,0,Grey,SS,N,N,SFMTA,ON,0,20,FRANK NORRIS ST,5790000,Area 3,,"(37.7892868191, -122.4196759236)"
684-00970,-,0,Black,SS,Y,N,SFMTA,ON,0,97,TOWNSEND ST,12655000,Area 5,South Embarcadero,"(37.7807159184, -122.3902363466)"
417-00180,-,0,Grey,SS,N,N,SFMTA,ON,0,18,FRANK NORRIS ST,5790000,Area 3,,"(37.7892968965, -122.4195969086)"
442-02120,-,0,Grey,SS,N,N,SFMTA,ON,0,212,GOLDEN GATE AVE,6261000,Area 2,,"(37.7818686149, -122.4143537488)"
336-02160,-,0,Yellow,SS,Y,N,SFMTA,ON,0,216,BUSH ST,3422000,Area 5,Downtown,"(37.7911378289, -122.4014755036)"
336-02380,-,0,Yellow,SS,Y,N,SFMTA,ON,0,238,BUSH ST,3422000,Area 5,Downtown,"(37.7910434660, -122.4022158661)"
339-01750,-,0,Grey,SS,Y,N,SFMTA,ON,0,175,BERRY ST,2953000,Area 5,South Embarcadero,"(37.7761520867, -122.3927481090)"
350-15440,-,0,Grey,SS,N,N,SFMTA,ON,0,1544,CALIFORNIA ST,3548000,Area 3,,"(37.7907184226, -122.4202519380)"
684-01720,-,0,Black,SS,Y,N,SFMTA,ON,0,172,TOWNSEND ST,12657000,Area 5,South Embarcadero,"(37.7794286386, -122.3921754764)"
563-06040,-,0,Grey,SS,Y,N,SFMTA,ON,0,604,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7799167262, -122.4221686892)"
563-06280,-,0,Grey,SS,Y,N,SFMTA,ON,0,628,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7798142524, -122.4229732059)"
423-03010,-,0,Grey,SS,Y,N,SFMTA,ON,0,301,FULTON ST,5882000,Area 5,Civic Center,"(37.7788718102, -122.4218448355)"
423-03030,-,0,Grey,SS,Y,N,SFMTA,ON,0,303,FULTON ST,5882000,Area 5,Civic Center,"(37.7788607141, -122.4219319504)"
423-03180,-,0,Grey,SS,Y,N,SFMTA,ON,0,318,FULTON ST,5882000,Area 5,Civic Center,"(37.7789298345, -122.4224538564)"
419-02070,-,0,Grey,SS,Y,N,SFMTA,ON,0,207,FRANKLIN ST,5800000,Area 5,Civic Center,"(37.7764509917, -122.4212928779)"
471-06371,471-06370,1,Black,MS,N,N,SFMTA,ON,0,637,HARRISON ST,6716000,Area 5,South Embarcadero,"(37.7833940067, -122.3961468148)"
386-00270,-,0,Grey,SS,N,N,SFMTA,ON,0,27,DRUMM ST,4970000,Area 5,Downtown,"(37.7944419263, -122.3966712189)"
419-06110,-,0,Grey,SS,Y,N,SFMTA,ON,0,611,FRANKLIN ST,5806000,Area 5,Civic Center,"(37.7802683209, -122.4220639816)"
563-06010,-,0,Grey,SS,Y,N,SFMTA,ON,0,601,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7798054409, -122.4220651663)"
563-06060,-,0,Grey,SS,Y,N,SFMTA,ON,0,606,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7799075799, -122.4222404964)"
563-06300,-,0,Grey,SS,Y,N,SFMTA,ON,0,630,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7798029416, -122.4230620061)"
401-07270,401-07001,27,Black,MS,N,N,SFMTA,ON,0,727,ELLIS ST,5178000,MC3,,"(37.7840657404, -122.4186432578)"
442-02046,442-02040,6,Black,MS,N,N,SFMTA,ON,0,204,GOLDEN GATE AVE,6261000,MC2,,"(37.7818954654, -122.4141417928)"
202-01360,-,0,Grey,SS,N,N,SFMTA,ON,0,136,02ND ST,133000,Area 5,Downtown,"(37.7872423969, -122.3989594640)"
417-00360,-,0,Yellow,SS,N,N,SFMTA,ON,0,36,FRANK NORRIS ST,5790000,Area 3,,"(37.7892311889, -122.4201121096)"
686-09100,-,0,Grey,SS,Y,N,SFMTA,ON,0,910,TURK ST,12726000,Area 5,Civic Center,"(37.7815396050, -122.4243750616)"
686-09140,-,0,Grey,SS,Y,N,SFMTA,ON,0,914,TURK ST,12726000,Area 5,Civic Center,"(37.7815198402, -122.4245302078)"
563-01105,563-01100,5,Black,MS,N,N,SFMTA,ON,0,110,MCALLISTER ST,8890000,MC2,,"(37.7809379711, -122.4140846193)"
340-00248,340-00240,8,Black,MS,Y,N,SFMTA,ON,0,24,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7772557041, -122.3964295393)"
419-06230,-,0,Grey,SS,Y,N,SFMTA,ON,0,623,FRANKLIN ST,5806000,Area 5,Civic Center,"(37.7805047100, -122.4221117761)"
563-06230,-,0,Grey,SS,Y,N,SFMTA,ON,0,623,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7797030033, -122.4228693994)"
547-00080,-,0,Grey,SS,Y,N,SFMTA,ON,0,8,LECH WALESA ST,8277000,Area 5,Civic Center,"(37.7779612477, -122.4185068205)"
419-02090,-,0,Grey,SS,Y,N,SFMTA,ON,0,209,FRANKLIN ST,5800000,Area 5,Civic Center,"(37.7765050336, -122.4213037579)"
336-02260,-,0,Yellow,SS,Y,N,SFMTA,ON,0,226,BUSH ST,3422000,Area 5,Downtown,"(37.7910983132, -122.4017855400)"
386-00290,-,0,Grey,SS,N,N,SFMTA,ON,0,29,DRUMM ST,4970000,Area 5,Downtown,"(37.7944687116, -122.3966766591)"
563-06320,-,0,Grey,SS,Y,N,SFMTA,ON,0,632,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7797914052, -122.4231525779)"
720-06280,-,0,Red,SS,N,N,SFMTA,ON,0,628,WASHINGTON ST,13410000,Area 5,Downtown,"(37.7954283829, -122.4045402196)"
442-02043,442-02040,3,Black,MS,N,N,SFMTA,ON,0,204,GOLDEN GATE AVE,6261000,MC2,,"(37.7819021907, -122.4140887041)"
686-09160,-,0,Grey,SS,Y,N,SFMTA,ON,0,916,TURK ST,12726000,Area 5,Civic Center,"(37.7815083824, -122.4246201469)"
412-02200,-,0,Grey,SS,N,N,SFMTA,ON,0,220,FERN ST,5484000,Area 3,,"(37.7879294663, -122.4227495660)"
412-02160,-,0,Grey,SS,N,N,SFMTA,ON,0,216,FERN ST,5484000,Area 3,,"(37.7879470212, -122.4226113381)"
701-13250,-,0,Green,SS,N,N,SFMTA,ON,0,1325,VAN NESS AVE,13155102,Area 3,,"(37.7882066720, -122.4220543284)"
400-05060,-,0,Grey,SS,N,N,SFMTA,ON,0,506,EDDY ST,5063000,Area 5,Civic Center,"(37.7835327947, -122.4162435960)"
327-05110,-,0,Grey,SS,N,N,SFMTA,ON,0,511,BROADWAY,3151000,Area 3,,"(37.7978832708, -122.4058957156)"
470-11700,-,0,Black,SS,N,N,SFMTA,ON,0,1170,HOWARD ST,7049000,MC2,,"(37.7768153036, -122.4109986638)"
401-07410,-,0,Yellow,SS,N,N,SFMTA,ON,0,741,ELLIS ST,5178000,Area 3,,"(37.7840177277, -122.4190202281)"
442-07090,-,0,Grey,SS,Y,N,SFMTA,ON,0,709,GOLDEN GATE AVE,6267000,Area 5,Civic Center,"(37.7807052139, -122.4224639674)"
686-09010,-,0,Grey,SS,Y,N,SFMTA,ON,0,901,TURK ST,12726000,Area 5,Civic Center,"(37.7814713571, -122.4240647280)"
686-09020,-,0,Grey,SS,Y,N,SFMTA,ON,0,902,TURK ST,12726000,Area 5,Civic Center,"(37.7815729119, -122.4241136158)"
686-09030,-,0,Grey,SS,Y,N,SFMTA,ON,0,903,TURK ST,12726000,Area 5,Civic Center,"(37.7814629720, -122.4241305478)"
686-09180,-,0,Grey,SS,Y,N,SFMTA,ON,0,918,TURK ST,12726000,Area 5,Civic Center,"(37.7814986490, -122.4246965503)"
336-03300,-,0,Yellow,SS,Y,N,SFMTA,ON,0,330,BUSH ST,3424000,Area 5,Downtown,"(37.7908839260, -122.4034757907)"
563-01102,563-01100,2,Black,MS,N,N,SFMTA,ON,0,110,MCALLISTER ST,8890000,MC2,,"(37.7809427522, -122.4140460449)"
563-01103,563-01100,3,Black,MS,N,N,SFMTA,ON,0,110,MCALLISTER ST,8890000,MC2,,"(37.7809411044, -122.4140593393)"
563-01104,563-01100,4,Black,MS,N,N,SFMTA,ON,0,110,MCALLISTER ST,8890000,MC2,,"(37.7809393198, -122.4140737374)"
563-01106,563-01100,6,Black,MS,N,N,SFMTA,ON,0,110,MCALLISTER ST,8890000,MC2,,"(37.7809363233, -122.4140979137)"
563-01082,563-01080,2,Black,MS,N,N,SFMTA,ON,0,108,MCALLISTER ST,8890000,MC2,,"(37.7809509305, -122.4139800607)"
563-01083,563-01080,3,Black,MS,N,N,SFMTA,ON,0,108,MCALLISTER ST,8890000,MC2,,"(37.7809492573, -122.4139935603)"
563-01084,563-01080,4,Black,MS,N,N,SFMTA,ON,0,108,MCALLISTER ST,8890000,MC2,,"(37.7809477463, -122.4140057511)"
563-01085,563-01080,5,Black,MS,N,N,SFMTA,ON,0,108,MCALLISTER ST,8890000,MC2,,"(37.7809460986, -122.4140190455)"
209-04300,-,0,Grey,SS,N,N,SFMTA,ON,0,430,09TH ST,457000,Area 3,,"(37.7718188950, -122.4093326764)"
418-06022,418-06020,2,Black,MS,N,N,SFMTA,ON,0,602,FOLSOM ST,5660000,Area 5,South Embarcadero,"(37.7855138826, -122.3968943724)"
686-09200,-,0,Grey,SS,Y,N,SFMTA,ON,0,920,TURK ST,12726000,Area 5,Civic Center,"(37.7814902209, -122.4247627073)"
666-12410,-,0,Undefined,SS,N,N,SFMTA,ON,0,1239,SUTTER ST,12330000,Area 3,,"(37.7876042976, -122.4210317018)"
419-06010,-,0,Grey,SS,Y,N,SFMTA,ON,0,601,FRANKLIN ST,5806000,Area 5,Civic Center,"(37.7800122506, -122.4220122080)"
419-06030,-,0,Grey,SS,Y,N,SFMTA,ON,0,603,FRANKLIN ST,5806000,Area 5,Civic Center,"(37.7800789748, -122.4220256986)"
336-02200,-,0,Yellow,SS,Y,N,SFMTA,ON,0,220,BUSH ST,3422000,Area 5,Downtown,"(37.7911271775, -122.4015590737)"
563-06080,-,0,Grey,SS,Y,N,SFMTA,ON,0,608,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7798965698, -122.4223269362)"
563-06340,-,0,Grey,SS,Y,N,SFMTA,ON,0,634,MCALLISTER ST,8896000,Area 5,Civic Center,"(37.7797812007, -122.4232326925)"
419-02030,-,0,Grey,SS,Y,N,SFMTA,ON,0,203,FRANKLIN ST,5800000,Area 5,Civic Center,"(37.7763455512, -122.4212716500)"
471-06373,471-06370,3,Black,MS,N,N,SFMTA,ON,0,637,HARRISON ST,6716000,Area 5,South Embarcadero,"(37.7833717809, -122.3961750599)"
684-00950,-,0,Black,SS,Y,N,SFMTA,ON,0,95,TOWNSEND ST,12655000,Area 5,South Embarcadero,"(37.7807284733, -122.3902205367)"
336-03040,-,0,Yellow,SS,Y,N,SFMTA,ON,0,304,BUSH ST,3424000,Area 5,Downtown,"(37.7909997960, -122.4025668236)"
336-03060,-,0,Yellow,SS,Y,N,SFMTA,ON,0,306,BUSH ST,3424000,Area 5,Downtown,"(37.7909882197, -122.4026575888)"
336-02120,-,0,Yellow,SS,Y,N,SFMTA,ON,0,212,BUSH ST,3422000,Area 5,Downtown,"(37.7911600401, -122.4013012370)"
336-02100,-,0,Yellow,SS,Y,N,SFMTA,ON,0,210,BUSH ST,3422000,Area 5,Downtown,"(37.7911716316, -122.4012102905)"
340-00149,340-00140,9,Grey,MS,Y,N,SFMTA,ON,0,14,BLUXOME ST,2993000,Area 5,South Embarcadero,"(37.7773617266, -122.3962947861)"
336-02140,-,0,Yellow,SS,Y,N,SFMTA,ON,0,214,BUSH ST,3422000,Area 5,Downtown,"(37.7911474351, -122.4014001348)"
336-02360,-,0,Yellow,SS,Y,N,SFMTA,ON,0,236,BUSH ST,3422000,Area 5,Downtown,"(37.7910539654, -122.4021335412)"
336-02220,-,0,Yellow,SS,Y,N,SFMTA,ON,0,222,BUSH ST,3422000,Area 5,Downtown,"(37.7911151395, -122.4016535224)"
666-12350,-,0,Undefined,SS,N,N,SFMTA,ON,0,1237,SUTTER ST,12330000,Area 3,,"(37.7876135010, -122.4209597013)"
